filename,dyadNumber,condition,game,trial,target,choice,correct,trialStart,trialEnd,trialValue,startOfNextTrial,signallingPlayer,role,turnNumber,turnType,turnStart,turnEnd,turnLength,modality,signalStart,signalEnd,signalLength,signalType
D14_TT_Coded.eaf,D14,Auditory,0,6,6,2,Incorrect,192244,234747,Ga0 Tu6 Ta6 {*2* 6 8} Ch2,235453,1,Director,1,"T1",198000,203220,5220,Visual,198000,203220,5220,"x"
D14_TT_Coded.eaf,D14,Auditory,0,6,6,2,Incorrect,192244,234747,Ga0 Tu6 Ta6 {*2* 6 8} Ch2,235453,2,Matcher,1,"T2",217840,218980,1140,Visual,217840,218980,1140,"x"
D14_TT_Coded.eaf,D14,Auditory,0,6,6,2,Incorrect,192244,234747,Ga0 Tu6 Ta6 {*2* 6 8} Ch2,235453,1,Director,2,"T3",219425,225035,5610,Visual,219410,225030,5620,"x"
D14_TT_Coded.eaf,D14,Auditory,0,7,2,2,Correct,235453,252044,Ga0 Tu7 Ta2 {*2* 1 4} Ch2,253547,2,Director,1,"T1",242020,245810,3790,Visual,242020,245810,3790,"x"
D14_TT_Coded.eaf,D14,Auditory,1,0,8,8,Correct,448238,454829,Ga1 Tu0 Ta8 {1 *8* 6} Ch8,453311,1,Director,1,"T1",449920,451370,1450,Visual,449920,451370,1450,"x"
D14_TT_Coded.eaf,D14,Auditory,1,1,6,6,Correct,453311,467598,Ga1 Tu1 Ta6 {*6* 7 8} Ch6,468982,2,Director,1,"T1",460310,462480,2170,Visual,460310,462480,2170,"x"
D14_TT_Coded.eaf,D14,Auditory,1,2,5,5,Correct,468982,483133,Ga1 Tu2 Ta5 {7 *5* 6} Ch5,487854,1,Director,1,"T1",473160,475850,2690,Visual,473160,475850,2690,"x"
D14_TT_Coded.eaf,D14,Auditory,1,3,4,4,Correct,487854,492157,Ga1 Tu3 Ta4 {*4* 7 1} Ch4,493940,2,Director,1,"T1",487970,489310,1340,Visual,487970,489310,1340,"x"
D14_TT_Coded.eaf,D14,Auditory,1,4,2,2,Correct,493940,511348,Ga1 Tu4 Ta2 {5 1 *2*} Ch2,510725,1,Director,1,"T1",499545,502555,3010,Visual,499545,502555,3010,"x"
D14_TT_Coded.eaf,D14,Auditory,1,5,3,3,Correct,510725,526476,Ga1 Tu5 Ta3 {8 *3* 4} Ch3,528260,2,Director,1,"T1",519680,522570,2890,Visual,519680,522570,2890,"x"
D14_TT_Coded.eaf,D14,Auditory,2,14,7,7,Correct,914474,931825,Ga2 Tu14 Ta7 {*7* 2 3} Ch7,931583,1,Director,1,"T1",920740,925010,4270,Visual,920740,925010,4270,"x"
D14_TT_Coded.eaf,D14,Auditory,2,15,1,1,Correct,931583,941791,Ga2 Tu15 Ta1 {6 4 *1*} Ch1,949100,2,Director,1,"T1",935880,937790,1910,Visual,935880,937790,1910,"x"
D14_TT_Coded.eaf,D14,Visual,0,4,5,7,Incorrect,1436496,1448415,Ga0 Tu4 Ta5 {*7* 5 6} Ch7,1448962,1,Director,1,"T1",1437670,1441160,3490,Visual,1437670,1441160,3490,"x"
D14_TT_Coded.eaf,D14,Visual,0,5,4,4,Correct,1448962,1476610,Ga0 Tu5 Ta4 {*4* 7 1} Ch4,1478967,2,Director,1,"T1",1452290,1457540,5250,Visual,1452290,1457540,5250,"x"
D14_TT_Coded.eaf,D14,Visual,0,5,4,4,Correct,1448962,1476610,Ga0 Tu5 Ta4 {*4* 7 1} Ch4,1478967,1,Matcher,1,"T2",1470270,1474570,4300,Visual,1470270,1474570,4300,"x"
D14_TT_Coded.eaf,D14,Visual,2,2,4,4,Correct,2010154,2015921,Ga2 Tu2 Ta4 {6 5 *4*} Ch4,2015498,1,Director,1,"T1",2010180,2011280,1100,Visual,2010180,2011280,1100,"x"
D14_TT_Coded.eaf,D14,Visual,2,3,7,7,Correct,2015498,2027144,Ga2 Tu3 Ta7 {8 *7* 3} Ch7,2029745,2,Director,1,"T1",2017370,2024480,7110,Visual,2017370,2024480,7110,"x"
D14_TT_Coded.eaf,D14,Visual,2,4,6,6,Correct,2029745,2046849,Ga2 Tu4 Ta6 {2 *6* 8} Ch6,2048983,1,Director,1,"T1",2028910,2031810,2900,Visual,2028910,2031810,2900,"x"
D14_TT_Coded.eaf,D14,Visual,2,4,6,6,Correct,2029745,2046849,Ga2 Tu4 Ta6 {2 *6* 8} Ch6,2048983,2,Matcher,1,"T2",2036605,2043265,6660,Visual,2036605,2043265,6660,"x"
D14_TT_Coded.eaf,D14,Visual,2,4,6,6,Correct,2029745,2046849,Ga2 Tu4 Ta6 {2 *6* 8} Ch6,2048983,1,Director,2,"T3",2043080,2044880,1800,Visual,2043080,2044880,1800,"x"
D14_TT_Coded.eaf,D14,Visual,2,5,2,2,Correct,2048983,2054064,Ga2 Tu5 Ta2 {*2* 1 4} Ch2,2055320,2,Director,1,"T1",2048300,2050640,2340,Visual,2048300,2050640,2340,"x"
D14_TT_Coded.eaf,D14,Visual,2,6,8,8,Correct,2055320,2063776,Ga2 Tu6 Ta8 {1 *8* 6} Ch8,2064439,1,Director,1,"T1",2056125,2059495,3370,Visual,2056125,2059495,3370,"x"
D14_TT_Coded.eaf,D14,Visual,2,7,3,3,Correct,2064439,2076495,Ga2 Tu7 Ta3 {8 *3* 4} Ch3,2078792,2,Director,1,"T1",2067585,2071845,4260,Visual,2067585,2071845,4260,"x"
D14_TT_Coded.eaf,D14,Visual,3,5,4,4,Correct,2255521,2260234,Ga3 Tu5 Ta4 {*4* 7 1} Ch4,2263931,2,Director,1,"T1",2256410,2257180,770,Visual,2256410,2257180,770,"x"
D14_TT_Coded.eaf,D14,Visual,3,6,3,3,Correct,2263931,2269211,Ga3 Tu6 Ta3 {4 5 *3*} Ch3,2269729,1,Director,1,"T1",2261980,2264170,2190,Visual,2261980,2264170,2190,"x"
D14_TT_Coded.eaf,D14,Visual,3,7,8,8,Correct,2269729,2280617,Ga3 Tu7 Ta8 {5 *8* 3} Ch8,2282658,2,Director,1,"T1",2271909,2277489,5580,Visual,2271909,2277489,5580,"x"
D14_TT_Coded.eaf,D14,Visual,3,8,6,6,Correct,2282658,2289819,Ga3 Tu8 Ta6 {2 *6* 8} Ch6,2289977,1,Director,1,"T1",2283194,2286584,3390,Visual,2283194,2286584,3390,"x"
D14_TT_Coded.eaf,D14,Visual,3,9,2,2,Correct,2289977,2295904,Ga3 Tu9 Ta2 {*2* 1 4} Ch2,2298106,2,Director,1,"T1",2291310,2294180,2870,Visual,2291310,2294180,2870,"x"
D14_TT_Coded.eaf,D14,Visual,3,10,4,4,Correct,2298106,2303530,Ga3 Tu10 Ta4 {6 5 *4*} Ch4,2304320,1,Director,1,"T1",2298540,2299390,850,Visual,2298540,2299390,850,"x"
D14_TT_Coded.eaf,D14,Visual,3,11,7,7,Correct,2304320,2340950,Ga3 Tu11 Ta7 {8 *7* 3} Ch7,2343138,2,Director,1,"T1",2306510,2312610,6100,Visual,2306510,2312610,6100,"x"
D14_TT_Coded.eaf,D14,Visual,3,11,7,7,Correct,2304320,2340950,Ga3 Tu11 Ta7 {8 *7* 3} Ch7,2343138,1,Matcher,1,"T2",2321600,2329720,8120,Visual,2321595,2324445,2850,"x"
D14_TT_Coded.eaf,D14,Visual,3,11,7,7,Correct,2304320,2340950,Ga3 Tu11 Ta7 {8 *7* 3} Ch7,2343138,1,Matcher,1,"T2",2321600,2329720,8120,Visual,2325395,2329725,4330,"x"
D14_TT_Coded.eaf,D14,Visual,3,11,7,7,Correct,2304320,2340950,Ga3 Tu11 Ta7 {8 *7* 3} Ch7,2343138,2,Director,2,"T3",2331010,2333700,2690,Visual,2331010,2333700,2690,"x"
