filename,dyadNumber,condition,game,trial,target,choice,correct,trialStart,trialEnd,trialValue,startOfNextTrial,signallingPlayer,role,turnNumber,turnType,turnStart,turnEnd,turnLength,modality,signalStart,signalEnd,signalLength,signalType
D13_TT_Coded.eaf,D13,Visual,0,5,4,7,Incorrect,105603,133298,Ga0 Tu5 Ta4 {4 *7* 1} Ch7,135509,2,Director,1,"T1",128610,129290,680,Acoustic,128610,129290,680,"x"
D13_TT_Coded.eaf,D13,Visual,1,0,8,8,Correct,284247,293550,Ga1 Tu0 Ta8 {1 *8* 6} Ch8,294071,1,Director,1,"T1",289910,292520,2610,Acoustic,289910,292520,2610,"x"
D13_TT_Coded.eaf,D13,Visual,1,1,6,7,Incorrect,294071,310791,Ga1 Tu1 Ta6 {6 *7* 8} Ch7,312214,2,Director,1,"T1",300920,304020,3100,Acoustic,300920,304020,3100,"x"
D13_TT_Coded.eaf,D13,Visual,1,2,5,5,Correct,312214,330621,Ga1 Tu2 Ta5 {7 *5* 6} Ch5,331542,1,Director,1,"T1",315615,323915,8300,Acoustic,315610,318600,2990,"x"
D13_TT_Coded.eaf,D13,Visual,1,2,5,5,Correct,312214,330621,Ga1 Tu2 Ta5 {7 *5* 6} Ch5,331542,1,Director,1,"T1",315615,323915,8300,Acoustic,321890,323910,2020,"x"
D13_TT_Coded.eaf,D13,Visual,1,3,4,1,Incorrect,331542,347565,Ga1 Tu3 Ta4 {4 7 *1*} Ch1,348692,2,Director,1,"T1",343120,346080,2960,Acoustic,343120,346080,2960,"x"
D13_TT_Coded.eaf,D13,Visual,2,8,2,2,Correct,486646,491815,Ga2 Tu8 Ta2 {5 1 *2*} Ch2,491962,1,Director,1,"T1",486500,491060,4560,Acoustic,486500,491060,4560,"x"
D13_TT_Coded.eaf,D13,Visual,2,9,6,6,Correct,491962,501370,Ga2 Tu9 Ta6 {*6* 7 8} Ch6,502126,2,Director,1,"T1",494200,497580,3380,Acoustic,494200,497580,3380,"x"
D13_TT_Coded.eaf,D13,Visual,2,10,5,7,Incorrect,502126,507702,Ga2 Tu10 Ta5 {*7* 5 6} Ch7,508650,1,Director,1,"T1",503585,504385,800,Acoustic,503585,504385,800,"x"
D13_TT_Coded.eaf,D13,Visual,2,11,4,4,Correct,508650,514170,Ga2 Tu11 Ta4 {*4* 7 1} Ch4,515301,2,Director,1,"T1",509990,512660,2670,Acoustic,509990,512660,2670,"x"
