filename,dyadNumber,condition,game,trial,target,choice,correct,trialStart,trialEnd,trialValue,startOfNextTrial,signallingPlayer,role,turnNumber,turnType,turnStart,turnEnd,turnLength,modality,signalStart,signalEnd,signalLength,signalType
D16_TT_Coded.eaf,D16,Auditory,0,10,2,1,Incorrect,466909,501594,Ga0 Tu10 Ta2 {5 *1* 2} Ch1,503744,1,Director,1,"T1",484610,487440,2830,Acoustic,484610,487440,2830,"x"
D16_TT_Coded.eaf,D16,Auditory,0,11,3,8,Incorrect,503744,529719,Ga0 Tu11 Ta3 {*8* 3 4} Ch8,533318,2,Director,1,"T1",513120,516720,3600,Acoustic,513120,516720,3600,"x"
D16_TT_Coded.eaf,D16,Auditory,0,12,8,8,Correct,533318,551146,Ga0 Tu12 Ta8 {1 *8* 6} Ch8,553470,1,Director,1,"T1",546580,548820,2240,Acoustic,546580,548820,2240,"x"
D16_TT_Coded.eaf,D16,Auditory,0,13,6,8,Incorrect,553470,564533,Ga0 Tu13 Ta6 {6 7 *8*} Ch8,569372,2,Director,1,"T1",558285,561055,2770,Acoustic,558285,561055,2770,"x"
D16_TT_Coded.eaf,D16,Auditory,2,9,6,6,Correct,1128357,1147956,Ga2 Tu9 Ta6 {*6* 7 8} Ch6,1149177,2,Director,1,"T1",1131410,1134790,3380,Acoustic,1131410,1134790,3380,"x"
D16_TT_Coded.eaf,D16,Auditory,2,10,5,5,Correct,1149177,1158150,Ga2 Tu10 Ta5 {7 *5* 6} Ch5,1161163,1,Director,1,"T1",1152190,1152700,510,Acoustic,1152190,1152700,510,"x"
D16_TT_Coded.eaf,D16,Auditory,2,11,4,4,Correct,1161163,1165723,Ga2 Tu11 Ta4 {*4* 7 1} Ch4,1166935,2,Director,1,"T1",1161100,1161500,400,Acoustic,1161100,1161500,400,"x"
D16_TT_Coded.eaf,D16,Auditory,2,12,1,1,Correct,1166935,1179259,Ga2 Tu12 Ta1 {*1* 7 2} Ch1,1180986,1,Director,1,"T1",1171595,1173925,2330,Acoustic,1171595,1173925,2330,"x"
D16_TT_Coded.eaf,D16,Auditory,2,13,5,5,Correct,1180986,1197258,Ga2 Tu13 Ta5 {2 3 *5*} Ch5,1198693,2,Director,1,"T1",1183385,1183885,500,Acoustic,1183385,1183885,500,"x"
D16_TT_Coded.eaf,D16,Auditory,2,14,7,7,Correct,1198693,1211566,Ga2 Tu14 Ta7 {*7* 2 3} Ch7,1216010,1,Director,1,"T1",1204220,1207220,3000,Acoustic,1204220,1207220,3000,"x"
D16_TT_Coded.eaf,D16,Visual,2,0,7,7,Correct,2227603,2239681,Ga2 Tu0 Ta7 {*7* 2 3} Ch7,2240842,1,Director,1,"T1",2235700,2239690,3990,Acoustic,2235700,2239690,3990,"x"
D16_TT_Coded.eaf,D16,Visual,2,1,1,4,Incorrect,2240842,2249193,Ga2 Tu1 Ta1 {6 *4* 1} Ch4,2250450,2,Director,1,"T1",2241510,2243400,1890,Acoustic,2241510,2243400,1890,"x"
D16_TT_Coded.eaf,D16,Visual,2,2,3,3,Correct,2250450,2254967,Ga2 Tu2 Ta3 {4 5 *3*} Ch3,2256041,1,Director,1,"T1",2252420,2254930,2510,Acoustic,2252420,2254930,2510,"x"
D16_TT_Coded.eaf,D16,Visual,2,3,8,8,Correct,2256041,2268608,Ga2 Tu3 Ta8 {5 *8* 3} Ch8,2272214,2,Director,1,"T1",2258960,2261810,2850,Acoustic,2258960,2261810,2850,"x"
D16_TT_Coded.eaf,D16,Visual,2,4,5,7,Incorrect,2272214,2281310,Ga2 Tu4 Ta5 {*7* 5 6} Ch7,2282480,1,Director,1,"T1",2271700,2274920,3220,Acoustic,2271700,2274920,3220,"x"
D16_TT_Coded.eaf,D16,Visual,2,5,4,4,Correct,2282480,2296255,Ga2 Tu5 Ta4 {*4* 7 1} Ch4,2299165,2,Director,1,"T1",2285265,2289815,4550,Acoustic,2285265,2289815,4550,"x"
D16_TT_Coded.eaf,D16,Visual,3,6,6,8,Incorrect,2474550,2478826,Ga3 Tu6 Ta6 {2 6 *8*} Ch8,2480519,1,Director,1,"T1",2473990,2477240,3250,Acoustic,2473990,2477240,3250,"x"
D16_TT_Coded.eaf,D16,Visual,3,7,2,2,Correct,2480519,2484031,Ga3 Tu7 Ta2 {*2* 1 4} Ch2,2485476,2,Director,1,"T1",2480500,2482290,1790,Acoustic,2480500,2482290,1790,"x"
D16_TT_Coded.eaf,D16,Visual,3,8,4,5,Incorrect,2485476,2495802,Ga3 Tu8 Ta4 {6 *5* 4} Ch5,2497294,1,Director,1,"T1",2488299,2491209,2910,Acoustic,2488299,2491209,2910,"x"
D16_TT_Coded.eaf,D16,Visual,3,9,7,7,Correct,2497294,2509614,Ga3 Tu9 Ta7 {8 *7* 3} Ch7,2511126,2,Director,1,"T1",2501659,2503199,1540,Acoustic,2501659,2503199,1540,"x"
D16_TT_Coded.eaf,D16,Visual,3,10,3,3,Correct,2511126,2516658,Ga3 Tu10 Ta3 {4 5 *3*} Ch3,2518454,1,Director,1,"T1",2513324,2516684,3360,Acoustic,2513324,2516684,3360,"x"
D16_TT_Coded.eaf,D16,Visual,3,11,8,8,Correct,2518454,2528725,Ga3 Tu11 Ta8 {5 *8* 3} Ch8,2530870,2,Director,1,"T1",2518800,2521810,3010,Acoustic,2518800,2521810,3010,"x"
